@logo      B&M-General Particle Tracer
numderivs           0
cputime     5.000e+00
position    3.850e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
   2.161e-07  3.041e-08  3.850e-01  2.182e-07  6.745e-03  8.855e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.500e+01 
  -3.106e-08  3.969e-08  3.850e-01  5.040e-08 -2.013e-03  2.601e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.600e+01 
  -6.890e-08 -1.707e-07  3.850e-01  1.841e-07 -2.391e-03 -5.779e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.700e+01 
   3.834e-08 -1.010e-07  3.850e-01  1.080e-07  3.293e-03  3.594e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.800e+01 
   1.399e-07  1.788e-07  3.850e-01  2.270e-07 -6.897e-03  1.558e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.900e+01 
  -9.430e-09  1.771e-09  3.850e-01  9.595e-09  4.452e-04 -1.384e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.000e+01 
  -1.196e-07  4.693e-08  3.850e-01  1.285e-07  2.142e-03 -4.899e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.100e+01 
   9.691e-09 -6.892e-08  3.850e-01  6.960e-08  2.326e-03  3.166e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.200e+01 
   1.449e-07  1.176e-07  3.850e-01  1.866e-07 -6.411e-03  7.246e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.300e+01 
   1.101e-08  3.897e-08  3.850e-01  4.050e-08  2.700e-03 -1.298e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.400e+01 
  -1.591e-07 -3.565e-08  3.850e-01  1.631e-07 -5.019e-04  6.023e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.500e+01 
   6.991e-08 -7.413e-08  3.850e-01  1.019e-07 -3.924e-03 -2.706e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.600e+01 
   2.430e-07 -1.122e-08  3.850e-01  2.433e-07  6.979e-03  1.624e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.700e+01 
  -1.169e-08  2.322e-08  3.850e-01  2.599e-08 -1.631e-03  1.711e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.800e+01 
  -8.580e-08 -1.330e-07  3.850e-01  1.583e-07 -1.670e-03 -5.549e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.900e+01 
  -5.318e-08  6.404e-08  3.850e-01  8.324e-08  2.635e-03 -3.437e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.000e+01 
  -6.792e-08 -1.845e-07  3.850e-01  1.966e-07  2.554e-03  6.198e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.100e+01 
   5.332e-08  9.095e-09  3.850e-01  5.409e-08 -3.454e-03 -4.503e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.200e+01 
   1.288e-07  1.347e-07  3.850e-01  1.864e-07  6.240e-03 -1.353e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.300e+01 
  -1.184e-07  2.769e-08  3.850e-01  1.216e-07 -1.565e-03  4.913e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.400e+01 
   6.857e-08 -2.422e-07  3.850e-01  2.517e-07 -4.981e-03 -5.501e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.500e+01 
   5.156e-09 -2.886e-09  3.850e-01  5.909e-09  1.007e-03  5.139e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.600e+01 
  -5.147e-09  1.342e-07  3.850e-01  1.343e-07 -4.457e-03  2.965e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.700e+01 
  -5.933e-08 -3.646e-08  3.850e-01  6.963e-08 -2.287e-04 -3.859e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.800e+01 
